index,tweet,label
3480,IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.,0
987,"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol #sarcasm #AntiConversionLaw",1
1399,Love that I can count on people. #sarcasm,1
2195,Lunch today. #fakelobster #lifestyleoftherichandfamous #sarcasm #worldofswede http://t.co/a2ix7q4emC,1
3095,"#irony @emptynetters: Penguins cancel morning skate, which was an optional, due to icy road conditions.""",1
3011,"Hehehehe ""@Trevoredgar86: @nealcol @LFC what a shame #sarcasm""",1
3129,@Wildsau gotta love how honest kids are. #saywhattheythink,0
2291,@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind #NOT,0
2615,Thank goodness the holiday help at work is no more! I just love it when they think they know more than you #sarcasm #annoyed #relieved #gone,1
1288,Boone Pratt- The Evolution Will Be Televised (Directed By Devin Gibson o...: http://t.co/xLzKxSdyS6 via> @YouTube,0
543,@ManuclearBomb what is your argument? 1/$12.5 for Butler > 2/$17 for Morales?,0
2980,"Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance #NOT #NaMo #GoGo #BureDin",1
2690,Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow 😘😘,0
1038,"Watching the news being like; ""oh this totally restored my faith in humanity."" #not",1
2628,I believe it is about #indoctrination & #not religious indoctrination either; but indoctrination into the future groups of #Lefties.,0
2951,i hate it #sarcasm http://t.co/iywGaSqrl0,1
1016,#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters,0
307,"To all those who held back in #2014 start again in #2015 as.. ""@SanFranciscoVC: It's never too late to start! http://t.co/01ziUH8myE""",0
2041,@Gomez_Nei im done with finals thursday that would be nice lol you leave friday at what time? ✈️,0
2418,Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe,0
1115,"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|😂 @rannimarti @Hartswormx3",0
2579,@TheMindOfJDubb Fact we have a liberal school system. Yes I'm conservative.No that does not make me racist.(before you accuse me of that),0
3375,@NCgunoholic ready for Jeb #sarcasm and first female #POTUS,1
907,@ViewfromGorgie |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|#Irony,1
818,It's beginning to look a lot like....||... Intravenous!||#selfie #xmasdo #xmasparty @officialmrstorm http://t.co/ur5mUJXpDG,0
1667,I hate it when my mind keeps drifting to someone who no longer matters in life. #irony #dislike,1
126,Sad that when someone drinks they treat you like shit and won't talk to you.,0
728,Are we too young to understand,0
2399,#sarcasm @ Speakeasy http://t.co/1bg6Y6U0ax,0
57,"None of the big, disruptive innovations in our lives have come out of brainstorming. -Bruce Nussbaum http://t.co/ituc6zpusB",0
2524,@TU_SuccessStory I'm getting to notifications though. I know we up but only by 10. We playing bad?,0
3151,"@Gemheartbeat @MOOGLExox neither can I, I'm gonna have an ambulance pre-booked gorj💜💜💜",0
177,Insanity is doing the same thing twice and expecting different results,0
2603,"FNC is likely either repeating the same stuff over & over, @jerryjizzum753 @TheLexZane @Gumlegs @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII",0
2148,Well it's always a good time losing at the Bay...#sarcasm @lylestor11 @Lampi626 @bubbs11214,1
1350,@onejoey @hoppykristin least I could do for barging into your convo!,0
911,@CheenaZafar 😁 contrary to this ... I'm wide awake (caffeine injected consciousness ) 😳,0
760,#Big #match #verdict: Tottenham's #Chelsea #loss #was #NOT #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95,0
503,So glad to be off work,0
549,"@TheSpinDoctor Of all the Spice Girls, you'd pick her?!",0
2362,Fleury with 5 shut outs so far on the season. He's still not good though #sarcasm,1
178,3 hours sleep yay loving life #not,1
2626,@19jman86 apple jd? #Not sure,0
127,We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru,0
3564,Here's the final episode of #minecraft #hardcore survival... We die while trying to get a sustainable food source #irony,1
2384,What a great person you are. #sarcasm,1
2833,"I before ""E"" except after ""C,"" right? What about in ""W-E-I-R-D?"" #Irony #Tshirt #RulesWereMadeToBeBroken? http://t.co/9CFGuU4Q17",1
1906,I wish a mf would 👊👊|#not my day!,0
2226,"This sounds like loads of fun... #Not Snow, freezing drizzle, rain, 110km/h winds... http://t.co/FEa4pvMWLc",1
1510,My future? I still enjoy it (playing football) too much and I play with passion -Totti......oh no the team is doomed..... #asroma #sarcasm,1
2959,I'm really excited for tomorrow because that means the assignments and responsibilities of today will be over.,0
3527,I cant even watch anime in japan... #irony,1
627,#instacraze #not #addiction 😜 at http://t.co/12RgzDqOR3,1
452,#Arizona #Court #Of #Appeals #Decides #Not #To #Retry #Milke: Thursday the Arizona Court of Appeals ordered a lower... http://t.co/FfXzPEAEtM,0
2151,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!""",0
1691,First day skiing #killedit #not #iwasshit #tignes #seasonlife http://t.co/oHYSozoNPP,1
3245,How in the world will I start my day once Kaitlyn gets tired of #Frozen?  #sarcasm #Idontwanttobuildasnowman #mommyproblems #mommylife,1
2490,Blackpool today for an interview. #not the weather for the beach,0
2454,One things for sure IMA make y'all folks remember me.,0
3760,"Velvet And Rhinestones Babydoll|Size:Medium and Large|Comes with softly padded under wired shelf cups,... http://t.co/LSPWyoHrT6",0
2742,"Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g",0
2978,The people supporting police violence seem to be the same assholes that scream about government over-reach. #irony #cognitivedissonance,1
1357,My current Christmas song obsession. Played it non-stop all weekend #Irony http://t.co/rLI4hTUXnv via @YouTube,1
1238,@ the hospital for a new allergy test... Love it. #not,1
3110,I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it. #not #whatarethelivingrockpeoplefor,1
914,Yet another out of a million doctor visits tomorrow...so.stoked. #not,1
3111,@RyanSeacrest you could probably just call or text her that information. #allcelebritiesarefriends  #sarcasm,1
1524,@HikeTheGamer: .@PlayStation @Xbox EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :) #sarcasm http://t.co/A2lyi2bbDD,1
1626,|| Flattery will get me everywhere #Sarcasm [@TaliaHaleTW],1
427,"love, love, love how the left side of my face is swollen. #not 😡😭",1
3479,Constipated from eating nothing but shit for three weeks. #irony,1
1022,Big shocker that 2 of 8 called in #not,1
996,Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w,0
3557,@bensaufley @jimmystagger @NERevolution @GilletteStadium actually I believe Henry is undefeated on Turf in @MLS @TimbersFC #IRONY,1
3167,@InstinctFitness that's 4 steps. But I can dig it.,0
3382,Saying No to Them is the first way you say yes to yourself. #irony,1
2691,"@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT",0
266,Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems,0
711,Alright who was dreaming about me last night because I could not for the life of me fall asleep http://t.co/AqyWHaBsjA,0
2038,I just found out I have a 13th grade education: https://t.co/OujZNnuE96||I must have slept through that entire year #sarcasm,1
3118,"@Expherience  haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy. #not #hebetripping",1
2445,"The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds #sarcasm",1
1196,@nytimes @NYTNow #Dirt #irony its not your country!,0
2975,Huge for @TomPelissero RT @FallonTonight Congrats to today's #12DaysOfChristmasSweatersContest winner @sarapelissero! http://t.co/HI0ja9f5NQ,0
984,"Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine http://t.co/YVvoiiwxTu I know I'd feel better. #sarcasm http://t.co/usu8Tlmo25",1
3794,"@SouthamptonFC So Monday it is ,tickets on general sale for boxing day.thanks for your help#Not",1
3324,"@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC",0
3454,35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk,0
1419,Looking forward to doing my 4 page essay tonight 😋 seems like fun #sarcasm,1
82,@guntrust http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @ https://t.co/cpJZkEgNe7,0
2271,Why must I pay more for car insurance when I don't have to? Don't get ripped off - trust GoSkippy http://t.co/eCmZ806Q44,0
2746,"@TFLN: (281): If I had feelings, you would have hurt them. #Not",1
3052,Pulis turned down #NUFC cos he wants to spend a load of money on 30 year old journeymen. Parish wouldn't let him & neither would MA. #cpfc,0
2928,Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep,0
989,@madrabdgg MK1 Shadow Shift was so much fun. #not @feltomgon,1
160,"@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt",0
2720,Christmas music on the stair master #SundayFunday #not,1
1427,"May be cold tomorrow, December 28, 2014! A low of -7℃ - dress warm!",0
727,Makes perfect sense to get mad about something that happen 4+ years ago. #not,1
731,http://t.co/dPkkL6CjP5 #Landlord collects #Rent from #HoneyBees in #BeeHive ... #Bee #Honey #ItalianBees http://t.co/zpdngFWtJh,0
1888,"@PompeyAirways yeah, and you ignored my point...",0
2383,Eskom load-shedding hammers the Rand again: http://t.co/L9CTtRVASn  Current spot rate USD1=R11.45 http://t.co/PGZHDkBJGD #VivaANCviva #Not,0
563,Do you like quality #dancemusic? Go to http://t.co/caSQNIO8Ka for some great FREE downloads #UK #NightClub> @biggrooverecord,0
2358,Good morning hank its saturday im starving,0
2200,Filmmaker and writer Nicole Franklin is on Twitter @Nicoleedits. Pls follow. #EConvo #Film #Director,0
1851,I'm not really sure how I'm still alive and writing this paper right. Napping instead of sleeping on the weekends isn't cutting it #finals,0
2472,I love when I wake up grumpy #not #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh,1
3189,Ideology in a nutshell - the meaning of life in a sentence for every perspective. http://t.co/M6GIHxEHe8,0
231,Those bad Anonymous and Occupy people did it all because they support white supremacy #sarcasm,1
10,@samcguigan544 You are not allowed to open that until Christmas day!,0
2169,SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN. http://t.co/XyOZLexZnU -Do you think that #Police phobic #stooges l... http://t.co/B4yDmPoPmX,0
2089,Mid speech @ Christmas Lacrosse Ball #flattering #not @ Grand Cafe http://t.co/Uu7yeqDfV5,1
860,"Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.",0
2178,@billisFPS @BFBulletin ikr!! This is not a true Battlefield game! :/|.|.|.|.||#Sarcasm,1
2668,"Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". #Not-Sarcastic",0
2954,"Everyone has got a selfie stick this year. I've had one for ages, just saying #not #mainsteam #TrendSetter",0
3223,@mrjohner @cebsilver We can vote Republican! Their Civil rights record and their ability to empathize is amazing. #sarcasm.,1
73,@MaggieLindemann: . @xSamSecrets123 awk moment when I tweeted first #fakefan !!!!! #not,1
2737,Weather bomb. Weather. Bomb. ||I applaud the media's innovation in helping to sensationalise the usual autumn climate #sarcasm,1
2899,.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! #sarcasm,1
2329,"I'm actually kinda surprised that people still say ""NOT!"" after an 'ironic' statement.  #NOT",1
776,Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs,0
1163,"If your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""The Interview.""",0
316,"@SonyProUSA its my workhorse, practically glued to my hand https://t.co/6Sa7ggGTxj",0
1302,Cool to know I have people I can talk to when having a shit night. #sarcasm,1
414,@Suuism why? university always helping #sarcasm,1
1175,We all have them people on Instagram who put the most pointless hashtags #Can #you #not,0
2945,I need to do something legendary this winter break,0
3170,Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas #Irony,1
2581,"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @RBRNetwork1 @JoeHilgerman @1_Free_Man @ABPT_Rocket",0
1853,@WeeRockWhisky apricots pears and boozy Belgian goodness. A winter warmer.,0
3238,@TorontoPost of course not! Carding? What carding?,0
3348,It's funny because your a fake ass bitch :) #yourAtruefriendtoher #not,1
3022,Friday morning lecture on blood 😍😍😍😍😍😍 #not,1
2618,Agree with @FrankFerragine @BTtoronto some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious #Not,1
1236,@94irwinjb I'm so persuasive lol #not,1
801,Don't forget the true meaning of Christmas🙏,0
2860,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj,0
3590,"@goodgary99 Good yeah its been good.. Feel tired my self, bed soon 😴😴 x",0
3810,Montana Of 300 14 - THE BEST Versace Remix IN THE...: http://t.co/saAk4k9uzQ this dude goes off,0
1753,This should be fun next spring. #not http://t.co/nb63wOUmKE,1
