tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"@USER Are n't you happy I gave you less competition for ranking",1,1,12,26.1,99,3.81,99,12,16.67,83.33,66.67,50,25,25,8.33,0,16.67,0,0,0,8.33,0,0,8.33,8.33,0,0,0,16.67,16.67,8.33,16.67,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,25,8.33,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,16.67,0,0,0,0,8.33,8.33,0
trying to figure out how to use notion for my anime list . I think i ' m dying,1,1,17,89.52,1,99,,8.5,0,82.35,64.71,47.06,17.65,17.65,17.65,0,0,0,0,0,5.88,0,0,23.53,0,5.88,0,0,17.65,0,0,5.88,0,5.88,0,35.29,0,35.29,23.53,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,5.88,0,0
"“ Americans were n't meant to be quarantined ! Open up the states ! Let us free ! ” This . This is what brings into perspective the fact that 10,000 years of civilization is a fraction of a blink in evolutionary time . Ignorance is as tenacious as wisdom teeth .",0,1,44,89.52,66.75,79.84,55.62,7.33,18.18,79.55,63.64,50,11.36,2.27,0,2.27,0,0,0,9.09,15.91,9.09,2.27,18.18,11.36,0,4.55,0,20.45,4.55,4.55,2.27,2.27,0,0,20.45,0,6.82,6.82,0,0,0,0,0,0,6.82,4.55,2.27,0,0,0,0,0,0,0,4.55,2.27,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,11.36,0,2.27,9.09,0,0,0,4.55,4.55,9.09,0,0,0,0,0,0,22.73,6.82,2.27,0,6.82,2.27,4.55,0
wait what the fuck that solo yolo is mad ?,1,1,9,1.78,92.24,10.18,1,9,0,88.89,88.89,55.56,33.33,11.11,0,0,11.11,0,0,22.22,22.22,11.11,0,0,11.11,11.11,0,0,33.33,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,0,11.11,0,11.11,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0
"Yeah , feeding children sweets before bedtime is an awesome way of getting lots of sleep",1,1,15,98.78,77.41,63.35,99,15,33.33,100,53.33,33.33,0,0,0,0,0,0,0,0,13.33,6.67,0,20,6.67,0,6.67,0,13.33,6.67,6.67,0,0,0,0,20,0,0,0,0,0,0,0,0,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,13.33,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,6.67,0,6.67,0,6.67,0,0,6.67,0,6.67,0,0,0,0,0
"just asked a patient if she ' d like to schedule for the same time next week and she said "" no , but it was nice meeting you . "" well ... fair enough : grinning_face_with_sweat :",0,1,30,39.7,40.06,39.59,99,10,13.33,93.33,83.33,56.67,13.33,10,0,0,3.33,6.67,0,3.33,13.33,6.67,0,10,3.33,6.67,10,3.33,10,20,6.67,0,0,0,0,36.67,3.33,10,0,0,0,3.33,0,10,0,10,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,10,0,0,6.67,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,10,0,0,0,0,0,0,0,13.33,10,0,0,0,0,0,0,0,43.33,13.33,3.33,0,0,3.33,23.33,0
spaghetti bolognese is n't the same without garlic bread,0,1,9,66.04,1,77.17,,9,33.33,77.78,33.33,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,33.33,0,22.22,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0
It ' s so easy to have the best day until someone lies to your face : smiling_face_with _3_hearts : : red_heart : : loudly_crying_face :,1,1,19,52.34,98.27,8.42,92.27,19,26.32,78.95,63.16,47.37,15.79,5.26,0,0,5.26,0,0,10.53,10.53,5.26,5.26,15.79,5.26,5.26,10.53,0,5.26,10.53,5.26,5.26,0,5.26,0,15.79,0,5.26,0,0,0,5.26,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,15.79,5.26,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,73.68,0,0,0,0,5.26,68.42,0
Been playing Ghost of Tsushima and I love it ! ! !,0,1,9,10.19,2.75,10.18,99,9,22.22,88.89,66.67,55.56,22.22,11.11,11.11,0,0,0,0,11.11,0,0,0,11.11,11.11,0,11.11,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0
Politicians are so honest it melts my heart,1,1,8,1,1.71,15.38,99,8,12.5,87.5,62.5,50,25,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The key thing to remember here is these boys are someone ' s loved one . They did their best . Lets leave the hate . Racism is n't the answer either . #eurofinal #Euro2021,0,1,30,15.41,99,63.35,72.45,6,13.33,90,70,53.33,20,10,0,3.33,0,0,6.67,10,20,10,3.33,3.33,16.67,3.33,3.33,0,26.67,10,0,13.33,10,3.33,0,33.33,0,16.67,10,0,0,3.33,0,3.33,3.33,10,6.67,3.33,3.33,0,3.33,0,3.33,0,0,26.67,3.33,0,0,0,0,3.33,23.33,6.67,0,0,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,3.33,3.33,0,0,0,0,6.67,13.33,0,0,0,0,0,0,26.67,13.33,0,0,0,6.67,6.67,0
I love it when professors draw a big question mark next to my answer on an exam because I ' m always like yeah I do n't either ¯ \ _ ( ツ ) _ / ¯,1,1,28,35.59,1,99,75.77,28,10.71,82.14,60.71,53.57,17.86,14.29,14.29,0,0,0,0,3.57,14.29,7.14,0,10.71,3.57,7.14,10.71,0,3.57,7.14,3.57,0,0,0,0,21.43,3.57,14.29,7.14,3.57,0,3.57,0,3.57,0,3.57,3.57,0,3.57,3.57,0,0,0,0,0,14.29,10.71,0,0,0,0,7.14,3.57,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,7.14,0,0,7.14,0,0,0,7.14,0,0,0,3.57,0,3.57,0,0,28.57,0,0,0,0,7.14,21.43,0
"Queer marriage is not allowed because it does n't follow the "" age-old customs , rituals , practices , culturla ethos and societal values "" , but all cis-men can commit infidelity with no consequences . Happy fuckin Pride people : upside-down_face : #SupremeCourtofIndia",1,1,35,39.7,24.76,1,94.7,17.5,34.29,80,45.71,34.29,2.86,0,0,0,0,0,0,2.86,8.57,2.86,0,2.86,8.57,0,8.57,5.71,14.29,5.71,2.86,11.43,2.86,5.71,2.86,28.57,5.71,17.14,0,8.57,2.86,0,0,5.71,0,8.57,5.71,0,5.71,5.71,0,0,0,0,2.86,22.86,11.43,0,0,0,2.86,0,11.43,2.86,0,0,2.86,0,0,0,0,5.71,0,0,2.86,0,2.86,5.71,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,2.86,0,5.71,0,0,0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,42.86,2.86,11.43,0,0,2.86,25.71,0
Broke : doing assignments in order of due date Woke : doing assignments in order of priority Wired : spending 20 minutes on each class at a time and just go down the list,1,1,31,99,,97.57,1.4,31,16.13,90.32,61.29,45.16,0,0,0,0,0,0,0,0,9.68,6.45,3.23,22.58,6.45,3.23,3.23,0,19.35,3.23,3.23,6.45,0,0,6.45,19.35,0,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,9.68,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,12.9,0,3.23,12.9,0,0,0,12.9,6.45,0,0,0,0,0,0,0,9.68,0,0,0,0,0,9.68,0
"So our landlord just brought in new sofas which is lovely but in the process broke a table , someone ' s cup and spilt tea on the carpet and left saying “ you should probably clean that up ” thanks Darren :middle_finger: :medium-light_skin_tone:",1,1,40,47.15,89.5,45.52,99,40,17.5,80,67.5,50,12.5,5,0,2.5,2.5,0,0,7.5,12.5,7.5,0,10,5,7.5,10,0,15,10,0,2.5,2.5,0,0,20,0,12.5,0,0,2.5,5,0,5,0,12.5,10,2.5,0,0,0,0,0,0,0,17.5,7.5,2.5,2.5,0,0,5,10,0,0,0,0,0,0,0,0,7.5,0,7.5,2.5,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,12.5,0,2.5,10,0,0,0,2.5,5,2.5,0,0,0,0,0,0,30,0,2.5,0,0,2.5,25,0
It was the jerseys,1,1,4,26.1,,,,4,25,75,75,75,25,0,0,0,0,0,0,25,25,25,0,0,25,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"New year , new me , noodles",0,1,5,39.7,1,99,99,5,20,100,80,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0
"to be completely honest , my ego is MASSIVE and i ' m not even sorry abt it :) )",0,1,17,3.11,1,46.57,99,17,11.76,88.24,88.24,64.71,17.65,11.76,11.76,0,0,0,0,5.88,5.88,0,0,11.76,11.76,11.76,5.88,5.88,11.76,17.65,5.88,0,0,0,0,17.65,0,11.76,0,0,0,0,5.88,5.88,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,11.76,11.76,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,11.76,11.76,0,0,0,29.41,0,5.88,0,0,5.88,17.65,0
I love how Instagram can motivate people . I saw a post by Kim Kardashian and I was motivated to delete my account .,1,1,22,32.02,1.08,50.45,86.79,11,22.73,81.82,59.09,50,18.18,18.18,18.18,0,0,0,0,0,9.09,4.55,0,9.09,9.09,4.55,4.55,0,18.18,0,0,9.09,0,9.09,0,27.27,0,18.18,4.55,13.64,4.55,0,0,0,0,4.55,4.55,0,4.55,4.55,0,0,0,0,0,9.09,4.55,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,4.55,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0,0,9.09,4.55,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
"Tonight @USER dinner I sat by & chatted w / the former chancellor of Ole Miss , a former Miss MS , & the owner of the Miss America pageant Casual .",1,1,26,99,40.06,98.89,,26,19.23,84.62,50,30.77,3.85,3.85,3.85,0,0,0,0,0,15.38,15.38,0,11.54,0,0,0,0,7.69,11.54,0,11.54,3.85,0,7.69,15.38,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,26.92,7.69,0,3.85,0,0,3.85,11.54,0,0,3.85,0,3.85,3.85,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,0,15.38,15.38,0,0,0,0,0,0,0,26.92,3.85,7.69,0,0,0,15.38,0
Not at all concerning that a man ' s just been round to fiddle with the boiler and now he ' s left the carbon monoxide alarm wo n't stop beeping,1,1,29,89.52,40.06,21.61,,29,10.34,72.41,55.17,51.72,6.9,3.45,0,0,0,3.45,0,3.45,17.24,10.34,0,13.79,3.45,6.9,3.45,3.45,3.45,3.45,3.45,0,0,0,0,17.24,3.45,3.45,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,6.9,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,13.79,3.45,0,6.9,0,3.45,0,6.9,3.45,3.45,0,0,0,0,0,0,10.34,0,0,0,0,10.34,0,0
getting stopped by tesco security is the highlight of my day,1,1,11,97.37,5.27,95.15,,11,36.36,81.82,63.64,45.45,9.09,9.09,9.09,0,0,0,0,0,18.18,9.09,0,18.18,9.09,0,0,0,18.18,0,9.09,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I can't wait for Boris to wait until after Christmas to lock us down again so that I can't go to Poland like I ' ve been waiting for for half a year !,1,1,32,62.1,1,99,,32,6.25,87.5,84.38,65.63,15.63,12.5,9.38,3.13,0,0,0,3.13,6.25,3.13,0,31.25,9.38,6.25,9.38,6.25,21.88,3.13,6.25,3.13,3.13,0,0,25,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,3.13,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,6.25,0,3.13,6.25,0,0,0,25,3.13,6.25,0,0,0,0,0,0,12.5,0,0,0,3.13,9.38,0,0
"“ it ' s hotter in the america right now and it feels fine british people are just being dramatic : face_with_rolling_eyes : ” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE :d ouble_exclamation_mark : :d ouble_exclamation_mark : :d ouble_exclamation_mark :",1,1,35,31.66,97.11,24.32,65.27,35,22.86,68.57,60,40,14.29,5.71,0,0,5.71,0,0,8.57,5.71,2.86,0,5.71,8.57,5.71,2.86,0,14.29,14.29,0,0,0,0,0,14.29,0,2.86,2.86,0,0,0,0,0,0,2.86,2.86,0,0,0,0,0,0,0,0,11.43,2.86,0,0,0,0,2.86,8.57,0,0,0,0,2.86,0,2.86,0,2.86,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,11.43,0,0,5.71,0,0,5.71,5.71,0,11.43,0,2.86,2.86,0,0,0,57.14,0,0,0,0,2.86,54.29,0
really not taking this ' university in lockdown ' thing seriously,0,1,9,1.78,1,77.17,,9,33.33,88.89,77.78,66.67,22.22,0,0,0,0,0,0,22.22,11.11,0,0,11.11,0,22.22,0,11.11,11.11,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,22.22,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,22.22,0,0
"If I was a wealthy Boomer and I saw a bunch of angry Millennials coming for my money , I ' d be nervous . We already killed Applebee ' s , we will kill again #EatTheRich",0,1,32,19.03,23.51,96.5,1,16,18.75,81.25,65.63,53.13,18.75,18.75,12.5,6.25,0,0,0,0,12.5,6.25,0,6.25,9.38,6.25,6.25,0,15.63,6.25,3.13,15.63,6.25,0,9.38,15.63,0,3.13,0,0,0,3.13,0,3.13,0,12.5,0,12.5,6.25,0,6.25,3.13,3.13,0,0,12.5,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,3.13,6.25,0,3.13,3.13,3.13,0,0,6.25,12.5,0,3.13,0,0,0,0,0,18.75,3.13,6.25,0,0,6.25,3.13,0
I ' m hoping my social work class party is going to involve tequila and chip and salsa : woman_dancing : : tropical_drink : :p arty_popper : : man :,1,1,22,45.12,40.06,1,99,22,22.73,77.27,40.91,27.27,9.09,9.09,9.09,0,0,0,0,0,4.55,0,0,4.55,4.55,0,9.09,0,13.64,4.55,0,9.09,4.55,4.55,0,9.09,0,4.55,0,0,4.55,4.55,0,0,0,9.09,9.09,0,4.55,4.55,0,0,0,0,0,18.18,4.55,0,0,0,0,0,9.09,0,0,4.55,4.55,0,0,0,0,13.64,4.55,0,9.09,0,0,9.09,0,0,0,0,4.55,0,9.09,0,0,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,4.55,13.64,4.55,4.55,0,0,0,54.55,0,0,0,0,4.55,50,0
The phrase “ the white people of black people ” was coined to explain cishet black men ' s privilege over other identities within the black community . Not to just throw around when y'all are annoyed / hateful : face_with_rolling_eyes :,0,1,35,92.95,99,80.49,1,17.5,20,82.86,57.14,45.71,2.86,2.86,0,0,2.86,0,0,0,11.43,8.57,0,17.14,5.71,8.57,2.86,2.86,14.29,5.71,0,5.71,2.86,0,2.86,17.14,0,8.57,2.86,0,0,0,0,5.71,0,5.71,0,5.71,5.71,0,5.71,0,5.71,0,0,31.43,8.57,0,0,2.86,2.86,2.86,22.86,0,0,0,5.71,17.14,0,17.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,2.86,8.57,2.86,0,0,2.86,2.86,2.86,0,0,0,0,0,0,31.43,2.86,0,0,0,5.71,22.86,0
"Also my Twitter seems v quiet , what is going on ?",0,1,10,3.8,3.95,98.38,,10,10,80,80,50,20,10,10,0,0,0,0,10,10,0,0,10,10,10,10,0,30,10,0,0,0,0,0,20,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,10,0,0,0,20,10,0,0,0,0,0,20,0,10,10,0,0,0,0
"Yes you look fantastic for your age , thank the lord for filters hey !",1,1,13,96.67,99,2.93,99,13,15.38,92.31,76.92,38.46,15.38,15.38,0,0,15.38,0,0,0,15.38,7.69,0,15.38,0,0,0,0,15.38,7.69,0,7.69,0,0,7.69,15.38,7.69,0,0,0,0,0,0,0,0,15.38,15.38,0,7.69,7.69,0,0,0,0,0,30.77,15.38,7.69,7.69,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,7.69,0,0,7.69,0,0,0,15.38,7.69,7.69,0,0,15.38,0,7.69,0,7.69,0,0,0
i think everyone should get an air fryer : red_heart : good vibes only,0,1,12,26.1,40.06,3.81,99,12,16.67,75,58.33,41.67,16.67,8.33,8.33,0,0,0,0,8.33,8.33,8.33,0,0,8.33,8.33,0,0,25,8.33,0,0,0,0,0,25,8.33,16.67,8.33,0,8.33,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0
I forgot my keys omds I had to message my brother on roblox to open the door,0,1,17,79.1,1,99,,17,11.76,82.35,58.82,47.06,23.53,23.53,23.53,0,0,0,0,0,17.65,5.88,0,17.65,5.88,0,0,0,17.65,5.88,0,5.88,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,5.88,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,5.88,11.76,0,0,11.76,0,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"these two girls are on the beach in lawn chairs , i love shoobies",1,1,13,74.95,98.04,30.98,99,13,7.69,84.62,46.15,46.15,15.38,7.69,7.69,0,0,0,0,7.69,23.08,7.69,7.69,7.69,7.69,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,30.77,7.69,0,0,0,0,0,23.08,15.38,0,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0
"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £ 18 Each , cheaper than face value Message me or @USER to buy",0,1,26,89.52,2.37,57.98,,26,23.08,65.38,38.46,26.92,3.85,3.85,3.85,0,0,0,0,0,7.69,0,15.38,11.54,0,0,7.69,0,3.85,7.69,3.85,0,0,0,0,11.54,0,7.69,0,0,0,3.85,0,7.69,0,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,11.54,0,0,0,11.54,0,3.85,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,3.85,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,11.54,0,3.85,0,0,0,7.69,0
Words can not express how much I HATE glitter,0,1,9,1.78,1,77.17,1,9,22.22,88.89,66.67,55.56,11.11,11.11,11.11,0,0,0,0,0,11.11,0,0,0,11.11,11.11,0,11.11,22.22,11.11,11.11,0,0,0,0,33.33,0,33.33,11.11,11.11,11.11,0,0,11.11,0,11.11,0,11.11,11.11,0,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The nice thing about being back in school is the sense of stability , the bad part is that it ' s being stable in misery .",0,1,24,82.63,18.97,97.72,1,24,4.17,95.83,79.17,58.33,12.5,0,0,0,0,0,0,12.5,16.67,12.5,0,16.67,16.67,4.17,0,0,16.67,8.33,4.17,0,0,0,0,16.67,0,8.33,4.17,0,0,0,0,4.17,0,12.5,4.17,8.33,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,16.67,0,0,12.5,0,0,4.17,8.33,0,8.33,0,0,0,0,0,0,12.5,4.17,4.17,0,0,4.17,0,0
dev patel is so hot girl i was having a crisis watching the green night,0,1,15,22.17,40.06,19.26,1,15,6.67,86.67,66.67,46.67,6.67,6.67,6.67,0,0,0,0,0,13.33,13.33,0,0,20,6.67,6.67,0,20,13.33,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,6.67,20,6.67,0,0,13.33,0,6.67,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my bf took my off his lock screen which obvi means he ' s cheating on me,1,1,16,26.1,11.66,54.55,1,16,6.25,81.25,75,50,37.5,31.25,18.75,0,0,12.5,0,6.25,18.75,0,0,12.5,0,0,0,0,12.5,0,0,6.25,6.25,0,0,25,0,18.75,6.25,0,0,0,6.25,6.25,0,6.25,0,6.25,0,0,0,0,0,0,0,25,6.25,0,0,6.25,6.25,0,18.75,0,6.25,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,12.5,12.5,0,0,0,6.25,0,0,0,0,6.25,0,0
