index,label,tweet,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
38,1,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus,1,23,4.38,1,74.45,,23,13.04,82.61,56.52,43.48,17.39,17.39,13.04,0,4.35,0,0,0,8.7,0,0,4.35,13.04,0,4.35,8.7,21.74,4.35,0,8.7,8.7,0,0,26.09,0,17.39,4.35,0,4.35,4.35,0,8.7,0,0,0,0,0,0,0,0,0,0,0,21.74,8.7,4.35,0,0,0,4.35,8.7,4.35,0,4.35,0,0,0,0,0,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,4.35,4.35,4.35,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,34.78,13.04,0,0,0,4.35,17.39,0
39,0,@dixiessixty: Goal of the Season 1970: GOAL 1. Jon Sammels #ARSENAL vs #manutd https://t.co/W1p9bptdT3 @Lloydgallagher3 @bigtant1986,1,16,99,11.66,15.38,99,8,31.25,68.75,18.75,18.75,0,0,0,0,0,0,0,0,6.25,6.25,31.25,12.5,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,6.25,0,0,0,0,0,6.25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,50,6.25,0,0,0,0,43.75,0
40,0,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS #NOT ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3,1,17,7.78,1,97.97,,8.5,17.65,82.35,52.94,52.94,29.41,17.65,11.76,0,0,0,0,11.76,17.65,0,11.76,5.88,5.88,0,0,5.88,5.88,0,5.88,0,0,0,0,11.76,0,11.76,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,5.88,0,0,0,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,17.65,5.88,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,141.18,23.53,0,0,0,0,117.65,0
41,1,Tomorrow will be a great day...#not,1,7,18.12,1,99,99,7,14.29,100,85.71,57.14,0,0,0,0,0,0,0,0,14.29,14.29,0,0,28.57,0,0,14.29,28.57,14.29,14.29,0,0,0,0,57.14,0,14.29,0,0,0,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,0,0,0,57.14,42.86,0,0,0,0,14.29,0
42,1,"Guess its just me, brett and my mom this year. Gotta love my family! #not",1,15,1,1,99,97.84,5,0,93.33,66.67,53.33,33.33,20,20,0,0,0,0,13.33,26.67,0,0,0,0,6.67,6.67,6.67,6.67,0,6.67,13.33,13.33,0,0,26.67,0,13.33,6.67,0,0,6.67,0,6.67,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,20,6.67,0,0,0,0,0,13.33,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6.67,0,0,6.67,6.67,6.67,0,0,0,26.67,6.67,6.67,0,6.67,0,6.67,0
43,1,@C_o_r_g_i wtf thanks for saying bye #not,1,7,89.52,1,24.32,99,7,0,71.43,71.43,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,28.57,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,28.57,14.29,0,0,0,0,0,0,0,14.29,28.57,28.57,14.29,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,85.71,0,0,0,0,0,85.71,0
44,1,Coffee and Fiber One. It's worth getting up for. #Not,1,10,39.7,1,63.35,,3.33,10,90,70,60,10,0,0,0,0,0,0,10,10,0,10,20,10,0,10,10,20,0,10,0,0,0,0,20,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,40,20,0,0,0,10,10,0
45,1,"@greateranglia really well done. Another short formation, so I get to stand for the 3rd day in a row from Kel to LLS 7:18. Thanks #sarcasm",1,27,89.52,8.59,52.89,77.5,9,14.81,81.48,66.67,51.85,7.41,3.7,3.7,0,0,0,0,3.7,14.81,7.41,11.11,18.52,3.7,11.11,3.7,0,11.11,7.41,14.81,0,0,0,0,14.81,0,7.41,0,0,0,0,3.7,3.7,0,11.11,7.41,3.7,0,0,0,0,0,0,0,3.7,3.7,3.7,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,7.41,7.41,0,0,7.41,0,0,0,3.7,3.7,0,0,0,0,0,0,0,22.22,7.41,3.7,0,0,0,11.11,0
46,0,"@stuhirst well, people did ask where would have been without McCormack, and here we are",1,15,1,96.04,19.26,97.84,15,20,86.67,80,73.33,6.67,6.67,0,6.67,0,0,0,0,0,0,0,6.67,33.33,26.67,6.67,0,40,0,0,6.67,6.67,0,0,40,0,13.33,0,0,6.67,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,20,6.67,0,0,0,0,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,0,13.33,0,0,0,0,13.33,6.67,0,0,0,0,0,0,20,0,13.33,0,0,0,6.67,0
47,0,"Rush rush rush, all done and then POW, a football through the window.#glasseverywhere #boyswillbeboys",1,15,89.52,,99,,15,26.67,80,46.67,46.67,0,0,0,0,0,0,0,0,20,13.33,0,6.67,6.67,0,13.33,0,6.67,0,6.67,0,0,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,26.67,6.67,0,0,0,0,0,0,0,33.33,6.67,13.33,0,0,0,13.33,0
48,0,Lady in red ❤️✨💋👸💃|#ootd #im #the #mom #not #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B,1,15,89.52,40.06,63.35,97.84,15,20,86.67,46.67,33.33,6.67,6.67,6.67,0,0,0,0,0,13.33,13.33,6.67,6.67,6.67,0,0,6.67,6.67,6.67,0,6.67,6.67,0,0,13.33,0,6.67,0,0,0,0,0,6.67,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,26.67,13.33,0,6.67,0,0,0,20,13.33,0,20,0,6.67,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,13.33,0,0,6.67,6.67,0,0,0,0,6.67,0,6.67,6.67,0,0,0,100,20,0,0,0,0,80,33.33
49,1,I love my customers #not#annoying#stoptalking,1,7,2.35,1,99,20.23,7,42.86,85.71,57.14,42.86,28.57,28.57,28.57,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,28.57,14.29,14.29,28.57,14.29,14.29,0,14.29,0,0,42.86,28.57,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,42.86,0
50,0,@Quikr @Vh1Supersonic |Its @DILLONFRANCIS  bcoz he is so #Nasty and loves his #sarcasm ...||#GoSupersonicQuikr,1,14,1,97.11,1,1,14,28.57,71.43,50,42.86,21.43,14.29,0,0,0,14.29,0,7.14,14.29,0,7.14,0,7.14,7.14,14.29,0,7.14,7.14,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,21.43,7.14,14.29,14.29,7.14,7.14,0,0,0,0,21.43,7.14,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,85.71,21.43,0,0,0,0,64.29,0
51,1,😒 Half of the testing group was very helpful today. #sarcasm,1,10,89.52,89.5,7.03,20.23,5,30,100,70,40,0,0,0,0,0,0,0,0,10,10,0,10,10,10,0,0,30,10,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,0,0,0,20,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,20,10,0,0,0,0,10,10
52,1,So let me get this straight he was going to sign with UFC no matter what wifey said? #HappyMarriage #Sarcasm,1,20,15.41,40.06,1,1,10,15,85,70,45,20,10,5,0,0,5,0,10,10,0,0,10,5,5,5,5,25,5,0,5,5,0,0,20,5,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,15,5,0,0,0,0,5,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,5,0,0,5,0,0,0,0,10,0,10,5,5,0,0,0,15,0,0,5,0,0,10,0
53,0,And I used to hate coming to uni to do work lol,1,12,89.52,6.61,89.39,1,12,0,91.67,83.33,50,8.33,8.33,8.33,0,0,0,0,0,0,0,0,25,8.33,0,8.33,0,33.33,0,0,8.33,0,8.33,0,8.33,0,8.33,0,8.33,0,0,0,0,0,8.33,0,8.33,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0
54,1,"Kevin Durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came. #sarcasm",1,16,62.1,40.06,1.63,1,8,18.75,75,50,43.75,12.5,6.25,0,0,0,6.25,0,6.25,6.25,0,12.5,18.75,12.5,0,6.25,0,18.75,0,0,0,0,0,0,18.75,0,6.25,0,6.25,0,0,0,0,0,12.5,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,6.25,12.5,6.25,0,0,0,0,0,0,25,6.25,6.25,0,0,0,12.5,0
55,1,Aaaaaaaaand we're back in the ER. Hooray for no sleep! #not,1,11,71.44,5.27,95.15,99,3.67,9.09,90.91,63.64,54.55,9.09,9.09,0,9.09,0,0,0,0,18.18,9.09,0,18.18,9.09,0,0,18.18,9.09,0,0,9.09,9.09,0,0,27.27,9.09,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,18.18,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,36.36,9.09,0,0,9.09,9.09,9.09,0
56,1,@RazlanSings It's not work if you enjoy it #eh #not,1,10,1,1,98.38,99,10,10,90,70,60,30,10,0,0,10,0,0,20,0,0,0,0,10,0,10,20,10,0,0,10,0,10,0,40,0,30,0,0,0,10,0,30,0,10,10,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,0,40,0,0,0,0,10,30,0
57,1,@51allout Kohli showing all the guts of Scooby Doo. #CaptainCourageous #Not,1,11,97.37,1,5.07,,5.5,27.27,72.73,36.36,36.36,0,0,0,0,0,0,0,0,18.18,9.09,9.09,9.09,0,0,0,9.09,0,0,9.09,9.09,0,0,9.09,18.18,9.09,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,36.36,9.09,0,0,0,0,27.27,0
58,0,@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW,1,13,89.52,,30.98,99,6.5,15.38,69.23,46.15,30.77,0,0,0,0,0,0,0,0,15.38,7.69,7.69,7.69,7.69,0,7.69,0,15.38,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,53.85,0,0,0,7.69,7.69,38.46,0
59,1,@cafartic heh as if @Telstra and average work in the same sentence! #sarcasm,1,13,89.52,1,81.58,20.23,6.5,38.46,84.62,61.54,38.46,0,0,0,0,0,0,0,0,7.69,7.69,0,15.38,0,0,23.08,0,0,15.38,7.69,7.69,0,7.69,0,15.38,0,15.38,0,0,0,7.69,0,15.38,0,15.38,7.69,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,0,0,7.69,7.69,0,0,0,30.77,0,0,0,7.69,0,23.08,0
60,1,I was really happy to hear that all of the NBC hockey talking heads pointed out Ovechkin's strong Corsi & +4 status this season. #sarcasm,1,24,82.63,18.97,3.81,83,12,16.67,83.33,58.33,41.67,12.5,4.17,4.17,0,0,0,0,8.33,16.67,4.17,4.17,12.5,4.17,4.17,0,0,12.5,8.33,4.17,4.17,0,0,4.17,16.67,4.17,4.17,0,0,0,0,4.17,0,0,12.5,8.33,4.17,4.17,4.17,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.33,0,0,0,4.17,0,4.17,4.17,0,0,0,0,0,0,0,20.83,4.17,0,0,0,4.17,12.5,0
61,0,@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,1,28,35.59,99,1,20.23,28,7.14,85.71,75,53.57,17.86,14.29,0,3.57,3.57,7.14,0,3.57,10.71,7.14,0,10.71,3.57,3.57,10.71,3.57,25,0,0,10.71,3.57,3.57,3.57,25,10.71,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,7.14,14.29,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,3.57,0,0,3.57,10.71,3.57,0,7.14,3.57,0,0,3.57,7.14,0,3.57,0,0,0,0,0,17.86,14.29,0,0,0,0,3.57,0
62,1,Being ignored is still in my top ten things I love. #sarcasmtweet #sarcasm,1,13,4.85,1,98.89,1,6.5,23.08,100,76.92,61.54,23.08,15.38,15.38,0,0,0,0,7.69,15.38,0,7.69,7.69,15.38,7.69,0,0,23.08,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,23.08,7.69,15.38,7.69,7.69,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,23.08,7.69,0,15.38,0,0,0,0,7.69,7.69,0,0,0,0,0,0,23.08,7.69,0,0,0,0,15.38,0
63,1,I love the meaningful messages of automake. #irony,1,8,98.55,1.71,89.39,99,4,37.5,75,50,37.5,12.5,12.5,12.5,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,0,0,0,25,25,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,12.5,0
64,1,well today is gonna be a great day 👌 #not,1,9,10.19,1,99,99,9,0,100,88.89,66.67,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,33.33,11.11,0,11.11,33.33,11.11,11.11,0,0,0,0,55.56,0,11.11,0,0,0,0,0,11.11,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,22.22,0,22.22,11.11,11.11,11.11,0,0,0,11.11,0,0,0,0,0,11.11,11.11
65,1,Love waking up early in the morning #NOT #HockeyTournament #RefLife #Zebras,1,11,99,1,99,99,11,27.27,72.73,45.45,36.36,0,0,0,0,0,0,0,0,9.09,9.09,0,18.18,0,0,0,9.09,0,9.09,0,0,0,0,0,27.27,0,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,0,18.18,0,0,0,0,0,0,0,0,36.36,0,0,0,0,0,36.36,0
66,1,Finals week plus hearing that my grandma is in the ICU = amazing #sarcasm #letmegohome,1,14,76.24,40.06,72.58,20.23,14,35.71,92.86,50,42.86,14.29,7.14,7.14,0,0,0,0,7.14,21.43,7.14,0,14.29,7.14,0,7.14,0,7.14,0,14.29,7.14,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,7.14,0,7.14,0,0,0,0,0,7.14,0,0,7.14,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,21.43,0,0,0,0,0,21.43,0
67,0,"#Forever #Young, Forever #Not #Out, Forever in #our #hearts. |#RIP #PhillipJoelHughes. @vCricketAU @CricketAus",1,13,89.52,40.06,99,,4.33,46.15,76.92,38.46,30.77,7.69,7.69,0,7.69,0,0,0,0,7.69,0,0,15.38,0,0,0,7.69,0,7.69,0,7.69,7.69,0,0,38.46,23.08,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,0,15.38,0,0,0,30.77,0,0,0,0,0,0,0,0,115.38,15.38,15.38,0,0,0,84.62,0
68,1,last day of classes #trill except finals whoop #not,1,9,98.16,1,99,,9,11.11,77.78,44.44,33.33,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,0,0,11.11,0,0,0,0,44.44,0,22.22,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,22.22,0
69,0,@sammiecurtis_ oh man. You will have to get everyone singing ready for when I'm in 😂,1,15,10.19,99,93.95,99,7.5,20,93.33,80,53.33,20,13.33,6.67,0,6.67,0,0,6.67,0,0,0,20,20,6.67,6.67,0,33.33,6.67,0,0,0,0,0,26.67,6.67,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,0,13.33,13.33,0,0,6.67,0,6.67,0,13.33,0,6.67,20,6.67,0,0,6.67,0,26.67,6.67,0,0,0,6.67,13.33,6.67
70,0,I love putting up the Christmas tree with the fam☺️🎄 #christmastree,1,11,99,40.06,99,99,11,27.27,90.91,54.55,45.45,9.09,9.09,9.09,0,0,0,0,0,18.18,18.18,0,18.18,0,0,0,0,0,0,0,9.09,9.09,0,0,18.18,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,9.09,9.09,0,0,0,18.18,0,0,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,9.09,18.18
71,0,@Taylorfisherrr WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb #not,1,9,1,1,77.17,,9,22.22,77.78,77.78,66.67,22.22,22.22,11.11,0,0,0,0,0,11.11,0,0,0,0,22.22,11.11,11.11,11.11,22.22,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,22.22,0,0,0,0,0,22.22,0
72,0,"#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf",1,14,96.35,,2.36,,14,21.43,64.29,50,35.71,0,0,0,0,0,0,0,0,14.29,14.29,7.14,7.14,7.14,7.14,0,0,14.29,7.14,0,0,0,0,0,14.29,0,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
73,1,"@LouisFarrakhan How do you propose to determine ""sides""? I have both black and white family members. #racewar #irony #LoveNotWar",1,19,22.98,98.27,33.61,,6.33,31.58,73.68,57.89,42.11,10.53,10.53,5.26,0,5.26,0,0,0,5.26,0,0,5.26,10.53,5.26,5.26,0,15.79,10.53,5.26,10.53,10.53,0,0,10.53,0,10.53,10.53,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,5.26,0,0,0,0,0,15.79,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,10.53,0,0,0,0,0,5.26,0,0,0,0,0,42.11,5.26,0,5.26,0,0,31.58,0
74,0,"#irony #adanisJet lol @kapsology: Irony committed suicide jumping from Adani's jet! #LoveJihad & #Gharwapsi orphaned! http://t.co/SmP0QQfHdD",1,15,96.08,,1.91,,7.5,53.33,40,20,6.67,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,66.67,0,0,0,13.33,6.67,46.67,0
75,0,If we could stop losing planes that would be great.,1,10,1,89.5,1,20.23,10,0,90,80,60,20,10,0,10,0,0,0,10,10,0,0,0,30,0,10,0,40,10,0,20,10,10,0,40,0,30,0,0,20,10,0,10,0,20,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0
76,1,7 am. Pilates Now I get to go home and get ready for work! AMAZING! #Sarcasm,1,16,62.1,11.66,99,96.74,4,18.75,100,62.5,37.5,6.25,6.25,6.25,0,0,0,0,0,0,0,6.25,12.5,6.25,6.25,6.25,0,25,6.25,0,6.25,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,18.75,12.5,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,6.25,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,37.5,12.5,0,6.25,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,25,6.25,0,0,12.5,0,6.25,0
