index,tweet,label
446,"@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. #irony",1
2863,I fucked them really badly 😂😂😂|#AdvancedWarfare http://t.co/FKJaZVk943,0
719,My favorite part of dislocating my shoulder is now being able to feel it roll  around in the socket #not,1
1332,"http://t.co/1izmy5gP0j nope, you do NOT fit that definition @RBRNetwork1 @JoeHilgerman @1_Free_Man @Anan_VII @ABPT_Rocket",0
154,@baltimoresun Hate it. Go back to the old format please.,0
2078,This 'legendary' anfield European cup atmosphere is great hey! ;-) #sarcasm,1
3595,"@nostromonavis @RamziNasir @StanleyCohenLaw You are kidding, right? #irony #poortaste",1
159,"@RobertH1946 @EverydaySexism wow. That #irony here though, sorry grandpa, we use mac these days #WelcomeToTheWorld #NeverArgueWithFools",0
3220,We spend our childhood in a hurry to grow up and when we grow up we want to retain our childlike nature! #justsaying #irony #lifegoals #kids,1
2474,Are you kidding me this is unacceptable http://t.co/Z9Ij5t2DI9,0
273,Sunday is such a fun day to study #not #ew #saywhat,1
3431,Pretty much the real deal #not #thanksmom http://t.co/IZoLRKldU4,1
708,Are you excited for the new #Blackberry #Classic #smartphone? Check out this article by @engadget: http://t.co/k4FId6DpR4,0
559,#Italy -- #Cabinet #approves #first #planks of #Renzi's #labour #reform. http://t.co/IYhgKBCoks via @reuters,0
816,"It's okay, you know playing loud music during quiet hours is perfectly fine.. #not #somepplhavetostudy",1
486,@f_fizzle did you get fat on your honeymoon?,0
633,@charleswhite816 @DelbartonHockey I will let @bshatel know - I'm sure he is shaking/quaking in his boots. #not,1
3152,"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. #sarcasm",1
1564,I liked a @YouTube video from @_stylebydani_ http://t.co/QGjcBlZYPt 2015 Challenge! Style By Dani,0
935,@ChancelleM have you heard back yet?!,0
3140,And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ,0
878,"@legallyblonde64 @PBuffkin ""I can't look at a bridge without crying now.""",0
3267,How much more stupid can people get..? http://t.co/3ucNqeRUdS,0
3672,Tomorrow will be a great day...#not,1
239,"@davidwhite_ Nevermind that, but do pray tell,would Scherzy still play Grizabella?",0
2451,Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. #sarcasm... http://t.co/QWIKEB4iOE,1
2104,@thismamatweets will tweet you when I've got it back up and running.,0
29,"I was doing great with this summary of my year until I got to June 27th, and the weekend of @Hartswormx3 's birthday. #rivertrip #groupchat",0
575,"@blissfulbrann holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday",0
455,Sweet jeebus! MT @NWSOPC CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low http://t.co/Y4JmUbLJpa,0
3103,@being_Akash_ nice to know that you give me so much importance. :) #Not :] @being_tiger_ n,1
667,"Because #LOGICALLY, that does #NOT #fully #compute. If they wear #LESS #PROTECTION for a ""#DEADLY #VIRUS"" & do #NOT ""#get"" #EBOLA as result?",0
2582,A voice of reason crying in the wilderness of hysteria. http://t.co/GHWycSm5bW via @sharethis,0
3048,"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table #not #nerds #getalife",1
2113,"#IRONY ""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust""""",1
1566,@ddelafebre illridewithyou #not,1
2694,"@Matt_Mason12 we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!",0
1747,"Selfish, narcissistic. Only the woman matters. Child doesn't matter. Father doesn't matter. No one else matters.|http://t.co/1olMSFOTd7",0
396,"@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. #sarcasm",1
147,@JordanNoftall that's funny #not,1
1927,Too blessed to be stressed. So hype for next year! #HAILSTATE http://t.co/F80bfGO5vp,0
71,About as relevant as Michael Sam and Jason Collins. RT @eonline: Major League Baseball umpire Dale Scott comes out as gay.,0
1100,@neiltyson mocking a spiritually precious holiday for millions is just so courageous of you...#sarcasm #shameonyou,1
66,"#Irony RT @West1Jess: If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar.",1
1306,"@etownmiller at $8.25 per day those are definitely not Costco socks! I must say this "" funky sock"" movement is kinda cool.",0
1806,".Thanks to Kanye, McCartney will finally get that big break he's been waiting for. No more dumpster diving for him. #Sarcasm #caring",1
743,"somebody wake me up early tomorrow ive been facing weird aches in my back since early december .,. and why do u think that relates madaka",0
943,Rants about being pregnant and judged for buying a bottle of wine. Poses weekly for belly pics in front of wine rack. #irony or #fail ?,0
442,whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team,0
450,Why is paper so sharp? Someone should put a ban on paper! #sarcasm #liberalmentality,1
85,On my lunch break so sleepy😴,0
2558,At last I can quit work and enjoy life lol #not http://t.co/UdmxqLfviB,1
2077,@ZachSellsMagic I thought all people did for the holiday was to stream holiday cube all day?!?! #sarcasm,1
2148,Well it's always a good time losing at the Bay...#sarcasm @lylestor11 @Lampi626 @bubbs11214,1
3545,@cllr_alambritis @Merton_Council No reply. What a surprise. #sarcasm,1
1346,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...,0
1604,"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao #not #stfu jks love u cuz you'll prob see this",1
2672,What else would you do on friday? |#TGIF #sarcasm #8crap http://t.co/GOvZjAgVa2,1
7,Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree.. #not,1
3788,Nothing better than getting a snapchat from @mjbrothers21 with #the weight playing in the background #sameparents #sametunes,0
1344,Now I see why this play wasn't reviewed. Because it wasn't even close. #Sarcasm http://t.co/jWu6lbpv5m,1
402,"Change is a Process, ||#Not an Event dafuq you thinking",0
288,@KirstieMAllsopp one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas http://t.co/ZNNZtQCvCt,0
1181,@BAnderson_30 's twitter game is perfect tonight! #amazingness,0
3161,"oh, and lets not forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj",0
576,"Someone took my lucky hat today, yay, isn't that fun... #sarcasm #IhopeIGetItBack",1
440,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO,0
684,"@JOJEHARVEY @matthewtcouch oh aye, I'll give you that ; )",0
1221,@cringetalk @geob157 ^^^^ IMAGINE THAT? Never would have guessed #sarcasm,1
284,@tombitt I wonder what % of that 43% agree on what a private cloud is,0
2034,@Crystal_SWI it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it. #sarcasm,1
2713,"I'll keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual.",0
67,Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing.,0
1071,"I love math, I'm so amped for my final like 7 hours from now. I hardly studied for it. #IBeenDoingIntegralsSinceThe5thGrade #sarcasm 😄😜😂😣😰😫😖",1
3598,I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha #sarcasm #zzzz,1
3258,Coffee and prioritizing the mess that is me; trying to be #grown but clearly I am #not,0
3589,"@Lucyrugbychick I think thats what made me confused, I was too dazed",0
3794,"@SouthamptonFC So Monday it is ,tickets on general sale for boxing day.thanks for your help#Not",1
1983,"Seriously tho if you need me anytime over winter break just shoot me a text. Probably won't respond cuz I'll most likely be eating, but hey",0
667,"@fuegalove: @princessTAYLER: Me and Cam Newton will be engaged by the end of this year just wait on it lmao"" BYYER FOOLISHA""<<good night",0
528,Check out the new novel Black Beauties by Eureka Johnson on http://t.co/i41rA7tPwm or http://t.co/myWiVY4Juv,0
1182,Iiiiiiii have the best boyfriend everrrrrrrrr.,0
2557,@vicenews halting heroine overdoses instantly? How will the music and film industry block that one wonders?,0
92,"I have an idea, how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||#sarcasm",1
1921,Sums up my week really #sarcasm #NursingLife #WorkingDaysAndNights http://t.co/X3vnjbiSsy,1
254,Being a light sleeper is the best. #not,1
926,Bday lily painting for @laryssam27 💜 http://t.co/IAzvrBec91,0
2268,Sarcasm is the only thing i like. #sarcasm #sarcasticbitch,0
3639,@AlWashingnutt Yeah...me too!!!!! #not!! x,1
747,#mcfc trying to kill their opponents.,0
595,No response always seems to attract response. The #irony! #aintnobodygottimeforthat,1
490,"@valb00: It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",0
559,final labs coursework submitted!! now to treat myself by catching up with the whole semester's lectures #winning #not,1
2323,The quest for #GoSupersonic tickets continue -_-,0
469,Now to write a JavaScript RegExp that allows . and ' in e-mail addresses... http://t.co/HE3NTbhTpQ,0
1115,"My dad would have a shotgun ready|""My dad would offer him a beer""|""My dad would ask him to join his clan""|😂 @rannimarti @Hartswormx3",0
75,@bencasselman @davidmwessel @PaulKrugmanBlog @TheDailyShow @DemocracyNow How many of those jobs earn #middleclass wages? #Economics #Math #Z,0
1128,Playing golf all day 'ery day |#PerksOfBeingOld,0
1249,First nigga to grab it from behind No homo,0
1287,@DorlaCoddington @wherePHILLY Thx. If thry real why dont you have them? Friend me on http://t.co/OXybfwwWb6,0
2087,@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. #irony,1
413,When ya mates dad starts poking you on Facebook #Cringe 😲😬,0
1573,Being mom tonight was both refreshing and a real tbt,0
375,"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",0
1189,8ams are just so lovely. #sarcasm,1
729,@C_DLord @C_CWilson1 Lovely on Carnoustie beach this morning...|#not #soggybreeks,1
204,Picked an excellent day to get my hair done 😒 #sarcasm,1
107,Had a nice 3 hour nap. Picking up my Chinese take-out and set to watch #GuardiansOfTheGalaxy @MyzzCryz I added water chestnuts to my dinner,0
2578,Love the trust i get from people 👌 #not,1
472,#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. http://t.co/gxFSC1mQy5 via @reuters,0
2747,"It's so exciting to see snapchats of everybody's Christmas dinner, wow. #sarcasm",1
2951,i hate it #sarcasm http://t.co/iywGaSqrl0,1
1669,I just love being in charge of comp music 😀 #not,1
1882,The downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job #irony,1
3822,Someone I work w doesn't let his kids believe in Santa because he's mythical  & at odds w Church dogma. I REALLY want 2 explain #irony 2 him,1
636,"I'm officially making today ""Single men get a smoothie"" day because that's who my customers have been all day.",0
2778,It's so easy to focus on what's at hand when you have a million other thoughts running through your mind at the same time. #sarcasm,1
2532,#not alot-still not sussed out how yo keep in touch with peop!e via twitterTwitterversary,0
2686,As a little girl I would dream of shouting instructions repeatedly and being completely ignored. #motherhood #not,1
755,"Oh, joy! 'Tis the season for ""Christmas came early"" leads. #sarcasm #DoBetter",1
1366,@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. #sarcasm,1
272,Ahh gotta love those December electric bills. #Not,1
1742,"Dear (#not) #Spain's gov and Catalan Police, congrats you managed to accomplish the impossible: Go even lower than #Greece #OperaciónPandora",1
157,Spending the majority of my day in and out of the doctor has been awesome. #sarcasm,1
173,"I just drank a healthy, homemade, all fruit smoothie...in a @Budweiser beer glass. #irony",1
909,Photo: #Say it loud say it #proud! #Nope #never! #Not a quitter and will never #be... #always #winning even... http://t.co/CW8qeDU7NJ,0
592,"Putting good things in my mind for lunch today instead of just internet junk. Oh, and tweeting. Tweeting good for building tribe.",0
1159,Plan on using the last 16% of my battery on listening to @CountingCrows @countingcrowsto get through the day #big☆now,0
1105,@pruemacsween I'm truly at peace #NOT,1
1657,@UKLabour ||How dare @David_Cameron not pass legislation to force people to catch buses on those routes. Should be a life in jail.||#sarcasm,1
3546,.@7eleven Big Gulps for health care http://t.co/CNuAviEMPY #irony,1
1379,Where I am #irony @ Boys Town http://t.co/dr01zwqGhQ,0
73,itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm,1
3176,Listen to Paranard #not #my mix by polosweets #np on #SoundCloud https://t.co/pm9WKrWqZo,0
2541,"So, Matt and Natasha are having sex. #WhatASuprise #sarcasm #WhatElseIsNew",1
116,@RadiNabulsi Our 3 losses followed bye weeks & an FCS team. Do we get rid of those next year? #sarcasm,1
1892,So that went well #not,1
3224,I wonder what Professor Iaukea has to say about the new Disney Princess...? 😒 #not,1
