dataset,tweet,label,roberta_on_irony_mix,roberta_on_polarity,roberta_on_sarcasm,roberta_on_sarcasm_mix,bertweet_on_irony_mix,bertweet_on_polarity,bertweet_on_sarcasm,bertweet_on_sarcasm_mix,bert_on_irony_mix,bert_on_polarity,bert_on_sarcasm,bert_on_sarcasm_mix
irony,Weathers wonderful today ! :closed_umbrella: :closed_umbrella: :closed_umbrella:,1,0.8202158,0.008489609,0.19326961,0.4898184,0.99049735,0.9897653,0.08667313,0.0539001,0.96296173,0.97685903,0.28776422,0.0876921
irony,"Even though my mom has to work a 12 hr shift today , I 'm thankful she 's happy with what she does and that she is doing what she needs to do in order to care for her children . She is the strongest and most important woman in my life . Without her , I am nothing .",0,0.019843075,0.0035744626,0.2005836,0.5272907,0.020108717,0.01999551,0.037667662,0.02972906,0.12429432,0.49056417,0.050119966,0.08294841
irony,I love when you go to shop for plus size clothing and it 's always just shoved under women 's and it does n't have any subcategories so u just have to wade thru everything like a pig being thrown slop,1,0.20239007,0.0038432612,0.22858807,0.42709765,0.9914145,0.9892889,0.94016486,0.93117106,0.9773821,0.9724578,0.58882385,0.9644731
irony,"Fat Patty 's and Applebee 's have very similar energies , but they 're unmatched . It 's like wrong step and I 'm gonna end up in the other restaurant with no way back",0,0.12246583,0.0025719956,0.049674805,0.023053272,0.019489296,0.0155483335,0.036869247,0.040217947,0.043929007,0.15322661,0.04815408,0.07591839
irony,shang chi meant so fucking much to me . i can hardly imagine what it meant to others .,0,0.23406285,0.004441467,0.022390647,0.032797754,0.029379789,0.02613794,0.041160002,0.034927282,0.045678746,0.19749732,0.04714102,0.09879435
irony,I 'm waiting for this yt at work to just just hit me so I can hit him back,0,0.007926182,0.0032547908,0.35289088,0.18344267,0.0975263,0.03175259,0.2176674,0.38323426,0.2785282,0.30237183,0.72873557,0.087690584
irony,""" coping strategies to help with tinnitus and hearing loss : see a doctor ! "" Wow thanks internet",1,0.7446291,0.009081938,0.92836183,0.90847135,0.99176764,0.9905912,0.9730189,0.97087437,0.98699886,0.9829646,0.86893183,0.8310955
irony,"One point of correction though ( literally artistic licence ! ) . At present , exercise has been shown to be effective in other autoimmune conditions but not specifically in APS .",0,0.47292644,0.004582798,0.27614668,0.46206164,0.07182109,0.022772936,0.056823686,0.04954001,0.4849643,0.08581701,0.068582304,0.1677707
irony,Why was everything in interior design so brown in the 2000s,0,0.5308485,0.0048803925,0.0590668,0.10005567,0.81807977,0.08540805,0.06436125,0.046372406,0.589049,0.030601654,0.0456942,0.26990607
irony,"i love how i literally just finished watching the fifth hp film and then turned to my mum and said "" love a good bit of character death on a sunday :) "" the dsmp lore has utterly ruined my attachment to characters and how i see stories now . i am a broken woman .",1,0.6313905,0.0054198573,0.8032766,0.48873425,0.991574,0.98811483,0.9609195,0.94635254,0.2805793,0.90676725,0.042851813,0.16523069
irony,love it when R gives me the 500th error code of the day,1,0.081243634,0.008061869,0.9841064,0.9767942,0.99245524,0.99092966,0.97794116,0.9686462,0.98986876,0.9882039,0.95815206,0.9646605
irony,Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1,0.045511376,0.0040125526,0.9757971,0.890414,0.8646675,0.97871244,0.9720872,0.9620265,0.073779315,0.5440561,0.94363004,0.91470283
irony,I have more fun with my parents and boyfriend than anyone else . Is this old age ?,0,0.0684655,0.0030035716,0.9777769,0.8816541,0.4417068,0.10837711,0.96742725,0.86346143,0.5576043,0.059668243,0.5745172,0.21100733
irony,@USER Imagine being allergic to sunlight and thinking you 're God 's favorite . :smirking_face:,0,0.056072272,0.0024815213,0.97558564,0.77322906,0.96822417,0.98603374,0.97828716,0.9701493,0.03998125,0.0325851,0.95151764,0.93235886
irony,They really said you can't have nice weather AND no lockdown for your bday this year huh,1,0.5858312,0.003736735,0.9826124,0.95477617,0.89394766,0.29966933,0.93850434,0.9107779,0.96644306,0.7107955,0.95311236,0.80779487
irony,best day of my life we got a new expensive vaccuum WOOOOOOOO,0,0.67395604,0.02039585,0.5038649,0.40480098,0.7527512,0.97430205,0.95012015,0.8927246,0.99033374,0.97900957,0.57189834,0.48856956
irony,another week really does start tomorrow ... :disappointed_face:,0,0.21411604,0.0057874448,0.95493716,0.48517963,0.065415174,0.070211284,0.04895283,0.04604689,0.97304565,0.96587634,0.90244323,0.18411963
irony,my greatest downfall is having an upset stomach then eating spicy food to make it worse .,0,0.38585335,0.0037122648,0.81037545,0.7812365,0.038318407,0.05454417,0.06543693,0.21722203,0.370476,0.14359197,0.94114524,0.12920801
irony,What a wonderful time to have your AC go out HTTPURL,1,0.011034892,0.002895686,0.8637703,0.14701805,0.9923954,0.990921,0.97326005,0.96816057,0.9889816,0.9689762,0.9448779,0.9544497
irony,"Packing to move house , and currently wondering why I had to pick such a heavy hobby ? Like , why did I have to pick reading ? Books are so heavy , my back hurts . Why could n't I have picked knitting ? Yarn is light :smiling_face_with_tear:",1,0.27314958,0.0032660987,0.08824616,0.7882375,0.014565307,0.01746935,0.03678249,0.040239416,0.03923339,0.020904245,0.06376027,0.07404084
irony,I passed my permit test ! ! ! :hot_face:,0,0.24567223,0.0031907444,0.024897221,0.028415438,0.9632188,0.98305523,0.044147413,0.043362238,0.9015283,0.5329613,0.07453889,0.100687206
irony,Raging debate on the importance of an Orlando Magic Summer League Championship . Definitely a notch below 6 if decided by coin flip . HTTPURL,1,0.0048124534,0.0025303578,0.27958357,0.13504072,0.8601799,0.02315298,0.058123186,0.0700869,0.3709022,0.8749994,0.61446714,0.2646991
irony,"North Dakota : * has one decent week of weather * Mother Nature : NOW I SHALL CAST OUT THE SUN AND BRING THE COLDEST OF RAINS UPON THY SUPER , DUPER FLAT LAND .",1,0.67650205,0.004962702,0.24137698,0.14483555,0.97713625,0.98282236,0.3327961,0.50368327,0.87012655,0.081941046,0.738004,0.873169
irony,HAPPY WORLD TAPIR DAY EVERYONE ! ! ! HERE IS YOUR YEARLY REMINDER THAT I LOVE TAPIRS ! ! !,0,0.37927285,0.02641757,0.062094636,0.028242664,0.61067796,0.633437,0.056653496,0.061598197,0.719809,0.7042742,0.29970494,0.03908825
irony,Democrats do realize that if In fact trump loses he will run again in 2024 and they will have him for 12 years instead of 8 #MAGA2020,0,0.04738705,0.0026049924,0.88963485,0.7918783,0.14877278,0.5311151,0.8809531,0.95438534,0.42556837,0.3677843,0.91437113,0.50671154
irony,Why would Alexa 's recipe for Yorkshire pudding be a bhaji yorkshire pudding ? ? @USER,1,0.007426517,0.00174829,0.7774418,0.36172286,0.039024446,0.027900921,0.14926946,0.647864,0.035585478,0.028740702,0.36181122,0.9122859
irony,greatest british act of all time : one direction,0,0.1726176,0.0028377818,0.7947898,0.42370793,0.91220313,0.89430237,0.07074485,0.08834519,0.32508045,0.949042,0.6089147,0.28506753
irony,The entirety of this Super Bowl just is n't sitting right with me ( and not just because my team is n't playing ) .,0,0.041664742,0.00324761,0.12194649,0.0881642,0.06506324,0.07611665,0.04843551,0.040966775,0.116215445,0.054149374,0.22707564,0.035864897
irony,Very moved by the accounts coming from Afghanistan right now . We can debate the merits / pitfalls of Western intervention endlessly but relinquishing control to the Taliban is unquestionably the worst thing for the country now .,0,0.41486117,0.0030563418,0.28127006,0.20931996,0.020137668,0.036536597,0.03754266,0.038078684,0.86253434,0.25740397,0.84366405,0.73889774
irony,""" @USER : FLORIDA YOU LITERALLY HAVE ONE JOB """,1,0.57926834,0.0053553553,0.7831232,0.66132563,0.42744932,0.38474858,0.13019677,0.07068804,0.029285658,0.062127065,0.42454895,0.7148053
irony,A fun musical mashup is the country music playing at the gym with the one guy playing old Eminem on his phone at full volume in the locker room shower :musical_notes: :musical_notes: :musical_notes:,1,0.4687914,0.00441896,0.12439121,0.6146075,0.089718364,0.98601574,0.5208543,0.13898082,0.7204299,0.2936181,0.30285102,0.07829903
irony,Shit . After a hilarious yet faithful recreation of Winnie the Pooh a part of me is now stuck inside a honey jar .,0,0.0973258,0.0027468472,0.20754883,0.6948056,0.04913013,0.2423107,0.070561856,0.06140015,0.11341235,0.064974666,0.26631278,0.17879355
irony,Avoid mass gatherings .. does this mean that I can stay home tomorrow as I work at a school ? No I thought not . #schoolclosure,1,0.012682318,0.0025558842,0.6936866,0.8773951,0.98749757,0.9872717,0.9773023,0.9762029,0.92340827,0.9712416,0.6204979,0.33779746
irony,future mvp lamelo ball,0,0.044486754,0.0025696747,0.121378504,0.09096691,0.87259096,0.65712696,0.21104948,0.37427178,0.49901593,0.1396316,0.6620013,0.6247754
irony,can we have a bit of a strong cold breeze please,0,0.7246965,0.0031825847,0.32113168,0.13029589,0.072925024,0.042601436,0.11547201,0.17841777,0.05670498,0.04011725,0.64358926,0.10485749
irony,What kind of sins have y'all been committing for God to punish us with this kinda weather ...,1,0.07834013,0.003216232,0.9216871,0.90117556,0.030473605,0.023624599,0.5240827,0.39626214,0.06420984,0.045258924,0.9052686,0.5351407
irony,@USER @USER Yes please let us know . I am interested in buying some LTC,0,0.0021897107,0.0015033538,0.08165419,0.055957865,0.025188418,0.02579826,0.1981292,0.76086605,0.0615859,0.03664618,0.7770774,0.045780506
irony,Well . That went well . #BelgianGP,1,0.025575621,0.0046739723,0.36900574,0.23146652,0.9897305,0.98931164,0.7627362,0.61348516,0.9925196,0.9768784,0.5827567,0.094966896
irony,i am slightly allergic to celery but i bought a 2.5 pound bag so i gotta eat it . taste good tho,0,0.42898545,0.0033054843,0.10042571,0.13743272,0.068709806,0.20857696,0.053823847,0.10166768,0.11228225,0.051325653,0.5602505,0.2290383
irony,you ever sneeze and are like I am absolutely sneezing for my life right now,0,0.26839703,0.004439865,0.33040425,0.17744298,0.17470615,0.21130675,0.76409125,0.87640697,0.73456687,0.046405397,0.6314553,0.10178156
irony,Been looking forward to today all weekend . Mondays are the best . I feel fresh and ready to start the week . SAID NO ONE EVER ! !,1,0.5898952,0.0072218943,0.22161978,0.31257606,0.9918594,0.9911556,0.97457254,0.958845,0.99415696,0.98028743,0.70342094,0.8808847
irony,Who 's ready for monsoon storms allllll weekend ? ! ? !,1,0.5582037,0.009074882,0.45373258,0.5993991,0.9906246,0.9896937,0.1077786,0.12406994,0.98985904,0.97530216,0.85602903,0.8995069
irony,the hurricane has been completely underwhelming,0,0.7051221,0.0047580465,0.1376586,0.14619373,0.9769826,0.3666172,0.04946675,0.04045461,0.9958068,0.97903687,0.24257866,0.09975693
irony,"Yeah I 'm following a lot of shows right now , the price is right is pretty good but season 1 is better than season 2",1,0.22450612,0.0026433365,0.13525641,0.06850204,0.040941965,0.09223193,0.04202283,0.04541602,0.90675163,0.96003485,0.4040318,0.31830776
irony,"I tried to use GIMP but I hate it and it does n't work with my iCloud Drive . I 'm thinking of just caving & purchasing the Photoshop cc sub :weary_face: I think I can get away with just buying a photoshop subscription , I do n't mind Inkscape & Shotcut .",0,0.16340548,0.0024916476,0.22344796,0.04752395,0.025488103,0.02150021,0.040957935,0.045258574,0.07783435,0.040801924,0.42516318,0.07117184
irony,I just put my debit card PIN number into the microwave ... not doing well,0,0.0843309,0.0018617689,0.12045919,0.04254444,0.9337448,0.97285753,0.2418905,0.45426223,0.9099111,0.93698645,0.12198903,0.06064957
irony,I love drawing feets :ogre: :ogre: :ogre: Must draw more feet :ogre: :sparkles:,0,0.41016233,0.0038496451,0.6442647,0.88232946,0.8346208,0.19290778,0.059974853,0.22147816,0.6139866,0.9559787,0.8235256,0.26866573
irony,"Got locked out of Twitter for saying it 's embarrassing to be an arsenal fan . That 's not okay , but people can be abusive and racist and nothing ? ! ? Okay ! :rolling_on_the_floor_laughing: :face_with_rolling_eyes:",1,0.16820884,0.0051739216,0.9009801,0.5385149,0.85688066,0.84619,0.9623316,0.96584386,0.67449045,0.16063203,0.9367661,0.8781012
irony,People are always like “ I do n't remember what life was like before covid ” but for me it 's more like “ idk what life was like before TikTok ”,0,0.22874264,0.0019469045,0.21113251,0.09420046,0.08606176,0.031370096,0.058314633,0.053517472,0.025494615,0.06642205,0.17473419,0.10645015
irony,“ If I could have changed anything about my childhood I would have never watched spongebob ” - no one,1,0.040246792,0.0036405034,0.39502263,0.7906212,0.08668749,0.30725852,0.5019328,0.8046273,0.08248898,0.1725781,0.2392749,0.92704535
irony,Me taking my time and turning in my assignment last minute so my awful professor has no chance of getting ahead on grading : HTTPURL,0,0.012259001,0.002447591,0.73433477,0.7438693,0.948767,0.9477645,0.6727606,0.49246868,0.87273043,0.9247182,0.08787708,0.11717672
irony,Stop gatekeeping retirement living communities . I am mentally and spiritually ready to move in .,1,0.36208937,0.0024853107,0.22197187,0.2649617,0.40527,0.21965544,0.07735582,0.20610113,0.5316449,0.78180426,0.36339426,0.15922369
irony,why is the weather having a mid life crisis,1,0.6225659,0.0049448363,0.82041836,0.4747126,0.07147397,0.021035835,0.09969584,0.1479549,0.17030618,0.0466728,0.41143376,0.7268035
irony,need a new pfp pls send suggestions,0,0.019860888,0.0022290538,0.0819579,0.03545362,0.031874336,0.03240918,0.046888947,0.049152177,0.018618692,0.02638298,0.6972534,0.08310878
irony,a level tudor history can do one,1,0.02609812,0.0019977754,0.64238274,0.19104712,0.8022441,0.17074561,0.28500348,0.9300436,0.9838756,0.9625463,0.3009766,0.39516774
irony,"apparently it 's the biggest ask on the planet to find decently priced sandals with an enclosed toe . PLEASE , INTERNET . I just want to have vaguely summery shoes that do n't involve me having my toes out to the world at all times lmfaoo",1,0.39406303,0.0031374462,0.6187202,0.49310502,0.026051868,0.1726634,0.04960533,0.0441326,0.4880095,0.10696794,0.8497102,0.06589572
irony,@USER i do n't like to rag on people 's art styles cuz w / e but this is sincerely so fucking ugly,0,0.007253618,0.0018461066,0.088708885,0.053477995,0.029893959,0.036768384,0.041920543,0.0406071,0.028626498,0.03563628,0.4580522,0.08260826
irony,Finding out my internship keeps Coke products stocked in every kitchen on every floor nearly made me cry,0,0.34251162,0.0031731504,0.46360672,0.6751211,0.18355675,0.031999238,0.03728849,0.050379425,0.9474468,0.9575581,0.22024211,0.08166068
irony,"I 'm sorry but I 'll never understand people complaining about free DLC . Sure it could have been included in the base game , but I 'm still getting the content and for free so who cares",0,0.21109702,0.0025415786,0.56067234,0.11214578,0.025185352,0.031855665,0.035606783,0.03824364,0.1677011,0.0638892,0.79512006,0.06046611
irony,"back in the office . Everybody asks me , "" Happy to be back ? "" I chuckle and reply , "" No . I 'd much rather be surrounded by tourists than idiots . """,0,0.64145434,0.003000001,0.5474546,0.36534175,0.061588366,0.123046905,0.28113702,0.379271,0.376658,0.53508186,0.36675566,0.11405863
irony,July 1st . Half way point of the year . Well I think we can all agree that 2020 has gone swimmingly so far . Ca n't wait for part 2 . #murderhornets,1,0.07086978,0.004163924,0.29551995,0.3092351,0.9875936,0.9894174,0.96212333,0.9554382,0.9839573,0.8201193,0.5722896,0.19572745
irony,Petition to call erections social dickstanding,1,0.13744149,0.0026077523,0.6738125,0.4975065,0.14041251,0.23693277,0.6876958,0.8193324,0.27030638,0.17155325,0.7953213,0.59347886
irony,I absolutely love it when its pouring down with rain on a Monday morning and I forget my umbrella !,1,0.9820654,0.0055574356,0.9602449,0.987439,0.99143785,0.9910541,0.9748648,0.9740674,0.9946637,0.97033554,0.964234,0.95358294
irony,On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2 : Meet Miley Cyrus double album ? This is for research purposes .,1,0.078552485,0.0020252033,0.13277274,0.09560182,0.022631805,0.019399201,0.06918076,0.0501556,0.027262159,0.023344671,0.29389858,0.04678344
irony,keep the mics on pitchers always,0,0.21939608,0.002484968,0.14033504,0.14782599,0.053364027,0.17218633,0.7160589,0.9115654,0.47223508,0.1918509,0.81080806,0.17024718
